from_chain,from_address,from_token,from_token_symbol,from_amount,Decimals,to_chain,to_address,swap_method
arbitrum,0xBdCA10b83f021cbbd1f9bB13E35F09188c3374C9,0x0000000000000000000000000000000000000000,ETH,22526690245251700 ,18,bevm,0xBdCA10b83f021cbbd1f9bB13E35F09188c3374C9,chainxbridge
arbitrum,0x26399640dF0f7CDb093F9498EdFE435107A34726,0x0000000000000000000000000000000000000000,ETH,701073867546579000 ,18,bevm,0x26399640dF0f7CDb093F9498EdFE435107A34726,chainxbridge
arbitrum,0x6F9d3bD65be70Cc4d28DaA665CB95e8a06ADb3e9,0x0000000000000000000000000000000000000000,ETH,227600367732390000 ,18,bevm,0x6F9d3bD65be70Cc4d28DaA665CB95e8a06ADb3e9,chainxbridge
arbitrum,0x8c55884DAA8e7d3603b8528Be9bD5c3B24DC0fA0,0x0000000000000000000000000000000000000000,ETH,237280698508060000 ,18,bevm,0x8c55884DAA8e7d3603b8528Be9bD5c3B24DC0fA0,chainxbridge
arbitrum,0x76bCeA0F89CbC3cb41985952aB058Ef1cf4DfaFE,0x0000000000000000000000000000000000000000,ETH,99526589192380800 ,18,bevm,0x76bCeA0F89CbC3cb41985952aB058Ef1cf4DfaFE,chainxbridge
arbitrum,0xbc5B2e5955Cc52631db08D896a8cA568CBD0288D,0x0000000000000000000000000000000000000000,ETH,3526667337290010 ,18,bevm,0xbc5B2e5955Cc52631db08D896a8cA568CBD0288D,chainxbridge
arbitrum,0xc0FfF54321539780eab0549FF2c6B0caec2833c2,0x0000000000000000000000000000000000000000,ETH,3526667337290010 ,18,bevm,0xc0FfF54321539780eab0549FF2c6B0caec2833c2,chainxbridge
arbitrum,0xd320BCE6392482F46BB163C1BA01dEe1b0Bb7cB8,0x0000000000000000000000000000000000000000,ETH,7650386075768310 ,18,bevm,0xd320BCE6392482F46BB163C1BA01dEe1b0Bb7cB8,chainxbridge
arbitrum,0x059316a68e81ec789D442F2D0542C0F0D95F4a77,0x0000000000000000000000000000000000000000,ETH,6723899515166610 ,18,bevm,0x059316a68e81ec789D442F2D0542C0F0D95F4a77,chainxbridge
arbitrum,0xC372372E13C45B20b37AD832dc6135270E66589E,0x0000000000000000000000000000000000000000,ETH,9482040588296740 ,18,bevm,0xC372372E13C45B20b37AD832dc6135270E66589E,chainxbridge
arbitrum,0xf69307C9debD8D0aB90E1E634EE5Ea7e7aD85a82,0x0000000000000000000000000000000000000000,ETH,18528371559741800 ,18,bevm,0xf69307C9debD8D0aB90E1E634EE5Ea7e7aD85a82,chainxbridge
arbitrum,0x3FE25EA66db578F50565f7ffd49d0F37658B0293,0x0000000000000000000000000000000000000000,ETH,330705151743167000 ,18,bevm,0x3FE25EA66db578F50565f7ffd49d0F37658B0293,chainxbridge
arbitrum,0x2Bb6522D144E99001834A6D15B38d0E0fCE73389,0x0000000000000000000000000000000000000000,ETH,701074792797964000 ,18,bevm,0x2Bb6522D144E99001834A6D15B38d0E0fCE73389,chainxbridge
arbitrum,0xf7039Ba54E38D51e52c233441Fa1C230d5688fD8,0x0000000000000000000000000000000000000000,ETH,45527767415464200 ,18,bevm,0xf7039Ba54E38D51e52c233441Fa1C230d5688fD8,chainxbridge
arbitrum,0x9731F78FFA442470fDe742C738e3c36648056c5e,0x0000000000000000000000000000000000000000,ETH,21527699536166200 ,18,bevm,0x9731F78FFA442470fDe742C738e3c36648056c5e,chainxbridge
arbitrum,0xa496e9F15F6C62d154b93a85d0D77fa0Cf997ccd,0x0000000000000000000000000000000000000000,ETH,150526448647819000 ,18,bevm,0xa496e9F15F6C62d154b93a85d0D77fa0Cf997ccd,chainxbridge
arbitrum,0xD1af5A81c40bA960Eb11CFF0Fe6c66d4Ed2FCdE0,0x0000000000000000000000000000000000000000,ETH,3526363745873930 ,18,bevm,0xD1af5A81c40bA960Eb11CFF0Fe6c66d4Ed2FCdE0,chainxbridge
arbitrum,0x57D37B71A8D3f6936C94eE8635800B9673B84Ca9,0x0000000000000000000000000000000000000000,ETH,7526841646199740 ,18,bevm,0x57D37B71A8D3f6936C94eE8635800B9673B84Ca9,chainxbridge
arbitrum,0x2719B5DBd8d7434fAE8667f36DF234ad678a8800,0x0000000000000000000000000000000000000000,ETH,1786690245251700 ,18,bevm,0x2719B5DBd8d7434fAE8667f36DF234ad678a8800,chainxbridge
arbitrum,0xbc392946Beeb8cd7741C942a5d3251a8e80a62F6,0x0000000000000000000000000000000000000000,ETH,230603798139160000 ,18,bevm,0xbc392946Beeb8cd7741C942a5d3251a8e80a62F6,chainxbridge
arbitrum,0x4C7B83afE5429FFd24FeA5bb6803A2895BF3c366,0x0000000000000000000000000000000000000000,ETH,1756763210070670 ,18,bevm,0x4C7B83afE5429FFd24FeA5bb6803A2895BF3c366,chainxbridge
arbitrum,0xDE4f0194DfB9C6940DD1ea24B6D17E5121533f0F,0x0000000000000000000000000000000000000000,ETH,239613080131411000 ,18,bevm,0xDE4f0194DfB9C6940DD1ea24B6D17E5121533f0F,chainxbridge
arbitrum,0x9B0457BB8470E123E3e77377d72a01D2e87914a3,0x0000000000000000000000000000000000000000,ETH,230603235056919000 ,18,bevm,0x9B0457BB8470E123E3e77377d72a01D2e87914a3,chainxbridge
arbitrum,0xF7847B223ebF231A1836cf23d434e4dD585BEa6A,0x0000000000000000000000000000000000000000,ETH,440814080316370000 ,18,bevm,0xF7847B223ebF231A1836cf23d434e4dD585BEa6A,chainxbridge
arbitrum,0x6Ecd1bcd8D5c359C475b80048c6B8362Ae493733,0x0000000000000000000000000000000000000000,ETH,58526707365480100 ,18,bevm,0x6Ecd1bcd8D5c359C475b80048c6B8362Ae493733,chainxbridge
arbitrum,0x0b81347Ec5D389AF37677ea44f42f42a0D0CEe0a,0x0000000000000000000000000000000000000000,ETH,100526373548191000 ,18,bevm,0x0b81347Ec5D389AF37677ea44f42f42a0D0CEe0a,chainxbridge
arbitrum,0xAD371609612A7F81d9100dDAF9bD4929E0ADbcD0,0x0000000000000000000000000000000000000000,ETH,20526733083934800 ,18,bevm,0xAD371609612A7F81d9100dDAF9bD4929E0ADbcD0,chainxbridge
arbitrum,0xB2Ab0789A5CaBbB2aBAC8b9C5e06Bc201d223695,0x0000000000000000000000000000000000000000,ETH,20526269823677500 ,18,bevm,0xB2Ab0789A5CaBbB2aBAC8b9C5e06Bc201d223695,chainxbridge
arbitrum,0xeaE3f487188f0DFAEA95b8DB82FBec8ca0A1C3e6,0x0000000000000000000000000000000000000000,ETH,230603172699876000 ,18,bevm,0xeaE3f487188f0DFAEA95b8DB82FBec8ca0A1C3e6,chainxbridge
arbitrum,0x0B33f338c5B5d111666BD58cFA370375BEdc9615,0x0000000000000000000000000000000000000000,ETH,230603172699876000 ,18,bevm,0x0B33f338c5B5d111666BD58cFA370375BEdc9615,chainxbridge
arbitrum,0x39339285c972C1c73624D0c3944f3Bf0D5F457c1,0x0000000000000000000000000000000000000000,ETH,230603172699876000 ,18,bevm,0x39339285c972C1c73624D0c3944f3Bf0D5F457c1,chainxbridge
arbitrum,0x239652680413c9594B73b96d008760ee0EefE592,0x0000000000000000000000000000000000000000,ETH,90525659763044700 ,18,bevm,0x239652680413c9594B73b96d008760ee0EefE592,chainxbridge
arbitrum,0x9c939b03fEE5F74F680B1C8149AD4388F0b91A2f,0x0000000000000000000000000000000000000000,ETH,230603052395820000 ,18,bevm,0x9c939b03fEE5F74F680B1C8149AD4388F0b91A2f,chainxbridge
arbitrum,0x4CC231eb5DC87a14Bc2f06bB99761f1583B74F0a,0x0000000000000000000000000000000000000000,ETH,70526437424476600 ,18,bevm,0x4CC231eb5DC87a14Bc2f06bB99761f1583B74F0a,chainxbridge
arbitrum,0x60E41d9270B06AaBc30Bb99691BA1d4E06A1E366,0x0000000000000000000000000000000000000000,ETH,230603171376243000 ,18,bevm,0x60E41d9270B06AaBc30Bb99691BA1d4E06A1E366,chainxbridge
arbitrum,0x700F7c7fAa7b3a618E1fbb931802F16b1678C526,0x0000000000000000000000000000000000000000,ETH,248623050906781000 ,18,bevm,0x700F7c7fAa7b3a618E1fbb931802F16b1678C526,chainxbridge
arbitrum,0xf0fE3437ede9cD8894651189Effd48f3a857763d,0x0000000000000000000000000000000000000000,ETH,236919380325676000 ,18,bevm,0xf0fE3437ede9cD8894651189Effd48f3a857763d,chainxbridge
arbitrum,0x9BFfC97876271c16808EEA9A889902C0848C602d,0x0000000000000000000000000000000000000000,ETH,230603052395820000 ,18,bevm,0x9BFfC97876271c16808EEA9A889902C0848C602d,chainxbridge
arbitrum,0x7F310c961b2C695A418DE85Ee5B18DA2D96493Eb,0x0000000000000000000000000000000000000000,ETH,35525423067233500 ,18,bevm,0x7F310c961b2C695A418DE85Ee5B18DA2D96493Eb,chainxbridge
arbitrum,0x113B61bb61e4E62B8Cc7e4c4Be914A2fEAdE2A23,0x0000000000000000000000000000000000000000,ETH,240614922297721000 ,18,bevm,0x113B61bb61e4E62B8Cc7e4c4Be914A2fEAdE2A23,chainxbridge
arbitrum,0xE466dFC949Fb8ad04EB0D18F5B85b71643764839,0x0000000000000000000000000000000000000000,ETH,230603137402829000 ,18,bevm,0xE466dFC949Fb8ad04EB0D18F5B85b71643764839,chainxbridge
arbitrum,0x62716A9180d2Ed5cAf23917d7EBcD0F63a39CE04,0x0000000000000000000000000000000000000000,ETH,29526108179946500 ,18,bevm,0x62716A9180d2Ed5cAf23917d7EBcD0F63a39CE04,chainxbridge
arbitrum,0x76E926356905F2c92740bCB8a76f107d66168709,0x0000000000000000000000000000000000000000,ETH,230603229132297000 ,18,bevm,0x76E926356905F2c92740bCB8a76f107d66168709,chainxbridge
arbitrum,0xc536db0D37fee7F6B22c5C44a44e44fE182a623b,0x0000000000000000000000000000000000000000,ETH,3525785571226340 ,18,bevm,0xc536db0D37fee7F6B22c5C44a44e44fE182a623b,chainxbridge
arbitrum,0xFBCD5eF87d6703D0805c91526564c90c7739aE44,0x0000000000000000000000000000000000000000,ETH,230603549536263000 ,18,bevm,0xFBCD5eF87d6703D0805c91526564c90c7739aE44,chainxbridge
arbitrum,0x11996206b586Df85b0CDdd53190A0a7c38A94A7E,0x0000000000000000000000000000000000000000,ETH,10525618504155600 ,18,bevm,0x11996206b586Df85b0CDdd53190A0a7c38A94A7E,chainxbridge
arbitrum,0xb714dd738e6663065BC7cAF69019FD8Bc23be342,0x0000000000000000000000000000000000000000,ETH,227599969565997000 ,18,bevm,0xb714dd738e6663065BC7cAF69019FD8Bc23be342,chainxbridge
arbitrum,0xC7253F8D07F4Eb7855B9B947fC01ea9C18648987,0x0000000000000000000000000000000000000000,ETH,230602969585947000 ,18,bevm,0xC7253F8D07F4Eb7855B9B947fC01ea9C18648987,chainxbridge
arbitrum,0xAB02F6841204ac18E7925E4c640390d730726442,0x0000000000000000000000000000000000000000,ETH,300673233837626000 ,18,bevm,0xAB02F6841204ac18E7925E4c640390d730726442,chainxbridge
arbitrum,0x7Df51c1d1A353dac9bdD50c1DcaC22172102cC56,0x0000000000000000000000000000000000000000,ETH,227600058235796000 ,18,bevm,0x7Df51c1d1A353dac9bdD50c1DcaC22172102cC56,chainxbridge
arbitrum,0xa4e1251CCE23AAD19a3bace7D2903bb5E4A1F2cC,0x0000000000000000000000000000000000000000,ETH,230603136169770000 ,18,bevm,0xa4e1251CCE23AAD19a3bace7D2903bb5E4A1F2cC,chainxbridge
arbitrum,0x3F0CC4B151a6e4cEbf5554fFD6A4de56E8b07a1d,0x0000000000000000000000000000000000000000,ETH,227600136163579000 ,18,bevm,0x3F0CC4B151a6e4cEbf5554fFD6A4de56E8b07a1d,chainxbridge
arbitrum,0x6B5D726c2F14FCac77ed9dC3e52Ceae055A984C9,0x0000000000000000000000000000000000000000,ETH,1845320309057510 ,18,bevm,0x6B5D726c2F14FCac77ed9dC3e52Ceae055A984C9,chainxbridge
optimism,0x32ccE546094846fbBE0032Dc26ed2A55fC0Fe8fB,0x0000000000000000000000000000000000000000,ETH,3525435978872930 ,18,bevm,0x32ccE546094846fbBE0032Dc26ed2A55fC0Fe8fB,chainxbridge
arbitrum,0x9f523d9E16115CC9EFA884EEF8295Ec598Cb57c6,0x0000000000000000000000000000000000000000,ETH,3526677640620350 ,18,bevm,0x9f523d9E16115CC9EFA884EEF8295Ec598Cb57c6,chainxbridge
arbitrum,0x0e6736c7f8Ed6631a301A602f3Dc21B106108cb7,0x0000000000000000000000000000000000000000,ETH,227600171308126000 ,18,bevm,0x0e6736c7f8Ed6631a301A602f3Dc21B106108cb7,chainxbridge
arbitrum,0xcbfF3b25C8E01e856429CE2A4EEb691E0144507d,0x0000000000000000000000000000000000000000,ETH,230603171376243000 ,18,bevm,0xcbfF3b25C8E01e856429CE2A4EEb691E0144507d,chainxbridge
arbitrum,0x6F30F91cf062bcbb1eF7571C9b89E85ddC7512Fc,0x0000000000000000000000000000000000000000,ETH,230604223485682000 ,18,bevm,0x6F30F91cf062bcbb1eF7571C9b89E85ddC7512Fc,chainxbridge
arbitrum,0x8e2B3a68b342ae955701c06b0c337095ef528819,0x0000000000000000000000000000000000000000,ETH,230603878918087000 ,18,bevm,0x8e2B3a68b342ae955701c06b0c337095ef528819,chainxbridge
arbitrum,0xc9fBFb52ca1d9df45e7Cf1c8deE0D315458f01e4,0x0000000000000000000000000000000000000000,ETH,223746579421873000 ,18,bevm,0xc9fBFb52ca1d9df45e7Cf1c8deE0D315458f01e4,chainxbridge
arbitrum,0xD3B0cC3b0F64086865A3e6112B225F2341c9AFdf,0x0000000000000000000000000000000000000000,ETH,227600463097361000 ,18,bevm,0xD3B0cC3b0F64086865A3e6112B225F2341c9AFdf,chainxbridge
arbitrum,0xA3021f7cB66d508164dF80b7d08a8b0105C298A1,0x0000000000000000000000000000000000000000,ETH,40525886758309800 ,18,bevm,0xA3021f7cB66d508164dF80b7d08a8b0105C298A1,chainxbridge
arbitrum,0x947AEc1270b2b9B48C2755318EE192f45984C034,0x0000000000000000000000000000000000000000,ETH,234674481368167000 ,18,bevm,0x947AEc1270b2b9B48C2755318EE192f45984C034,chainxbridge
arbitrum,0xcA56935e31ADF480C3D34528EFbabDF22Aef37A4,0x0000000000000000000000000000000000000000,ETH,239252858739608000 ,18,bevm,0xcA56935e31ADF480C3D34528EFbabDF22Aef37A4,chainxbridge
arbitrum,0x59Ec8A8f364B7710bFbCb8D6d407d170287EE209,0x0000000000000000000000000000000000000000,ETH,230604028401049000 ,18,bevm,0x59Ec8A8f364B7710bFbCb8D6d407d170287EE209,chainxbridge
arbitrum,0x4F194cE42cFb6Be684649DC8dA2538E45Cdf20a0,0x0000000000000000000000000000000000000000,ETH,230604010138075000 ,18,bevm,0x4F194cE42cFb6Be684649DC8dA2538E45Cdf20a0,chainxbridge
arbitrum,0x8F838fe30323450990EbF4A7f8eC50a1E892b560,0x0000000000000000000000000000000000000000,ETH,230604010138075000 ,18,bevm,0x8F838fe30323450990EbF4A7f8eC50a1E892b560,chainxbridge
arbitrum,0x240A536F913208697C0B4592ed752d4Cd310e4D7,0x0000000000000000000000000000000000000000,ETH,1802592490665730 ,18,bevm,0x240A536F913208697C0B4592ed752d4Cd310e4D7,chainxbridge
arbitrum,0x1880FACbE4353C133C294c312783895ac29D98a3,0x0000000000000000000000000000000000000000,ETH,227600221182099000 ,18,bevm,0x1880FACbE4353C133C294c312783895ac29D98a3,chainxbridge
arbitrum,0xE9239B713A76B0F7E2a324BB4dcd405cf82eC681,0x0000000000000000000000000000000000000000,ETH,230603226090834000 ,18,bevm,0xE9239B713A76B0F7E2a324BB4dcd405cf82eC681,chainxbridge
arbitrum,0xF0496682BA31f8029211D12ee0d600BD8fcB057f,0x0000000000000000000000000000000000000000,ETH,5525561117078410 ,18,bevm,0xF0496682BA31f8029211D12ee0d600BD8fcB057f,chainxbridge
arbitrum,0x545458fC8b2F04D48EC871a542e88f976841AdAf,0x0000000000000000000000000000000000000000,ETH,230603976479265000 ,18,bevm,0x545458fC8b2F04D48EC871a542e88f976841AdAf,chainxbridge
arbitrum,0x7063fa2eE19B07aD67d02B500519FCa6E6951758,0x0000000000000000000000000000000000000000,ETH,230603867780827000 ,18,bevm,0x7063fa2eE19B07aD67d02B500519FCa6E6951758,chainxbridge
arbitrum,0xF9b6e6f40cb2f6819005254695fFbE0139610020,0x0000000000000000000000000000000000000000,ETH,236459717813022000 ,18,bevm,0xF9b6e6f40cb2f6819005254695fFbE0139610020,chainxbridge
arbitrum,0xDBDFbC66edF7F505Fdb447396b2E2455581Afc00,0x0000000000000000000000000000000000000000,ETH,100525554232870000 ,18,bevm,0xDBDFbC66edF7F505Fdb447396b2E2455581Afc00,chainxbridge
arbitrum,0xcd501E7CDc65847512Ce5EdfC27EaAd9D8154768,0x0000000000000000000000000000000000000000,ETH,230603221202048000 ,18,bevm,0xcd501E7CDc65847512Ce5EdfC27EaAd9D8154768,chainxbridge
arbitrum,0x697D18c4ee1492d0A5823FC00e5ABB2118854311,0x0000000000000000000000000000000000000000,ETH,232234776831276000 ,18,bevm,0x697D18c4ee1492d0A5823FC00e5ABB2118854311,chainxbridge
arbitrum,0x23a34b7b97d395570cff16e3b04964155897B013,0x0000000000000000000000000000000000000000,ETH,234698169648158000 ,18,bevm,0x23a34b7b97d395570cff16e3b04964155897B013,chainxbridge
arbitrum,0x2f4C21cd7aC5089b6134454a68c75369F0F306fC,0x0000000000000000000000000000000000000000,ETH,230604079556212000 ,18,bevm,0x2f4C21cd7aC5089b6134454a68c75369F0F306fC,chainxbridge
arbitrum,0x8189942a7846c4ece6eFA555177c994F241CA83E,0x0000000000000000000000000000000000000000,ETH,227600070199744000 ,18,bevm,0x8189942a7846c4ece6eFA555177c994F241CA83E,chainxbridge
arbitrum,0xcC846CAC3a2ff3E81dcC3C28bD41aAB1f78394De,0x0000000000000000000000000000000000000000,ETH,227600172988943000 ,18,bevm,0xcC846CAC3a2ff3E81dcC3C28bD41aAB1f78394De,chainxbridge
arbitrum,0x6896868b3EedbcD5917dab30356Bc5a395c3C294,0x0000000000000000000000000000000000000000,ETH,230603172995820000 ,18,bevm,0x6896868b3EedbcD5917dab30356Bc5a395c3C294,chainxbridge
arbitrum,0xC1c217C3ec893b3C21B9E3E5ADfc191D858e5CF7,0x0000000000000000000000000000000000000000,ETH,8904087922879910 ,18,bevm,0xC1c217C3ec893b3C21B9E3E5ADfc191D858e5CF7,chainxbridge
arbitrum,0x4a799e9f73a50D56f148A45B99f28F441C6a49AE,0x0000000000000000000000000000000000000000,ETH,9379507225655730 ,18,bevm,0x4a799e9f73a50D56f148A45B99f28F441C6a49AE,chainxbridge
arbitrum,0x78B095843dd7ffa15B36d57bb224DaEb81f3468d,0x0000000000000000000000000000000000000000,ETH,9101557225655730 ,18,bevm,0x78B095843dd7ffa15B36d57bb224DaEb81f3468d,chainxbridge
arbitrum,0xdD4284f2FB27E0AD8C7C6ce1C338FcFF4c61cD75,0x0000000000000000000000000000000000000000,ETH,6989859734649430 ,18,bevm,0xdD4284f2FB27E0AD8C7C6ce1C338FcFF4c61cD75,chainxbridge
arbitrum,0xDe8099671f8278E3c7e19aa913B20D6450B204CA,0x0000000000000000000000000000000000000000,ETH,9245930118519290 ,18,bevm,0xDe8099671f8278E3c7e19aa913B20D6450B204CA,chainxbridge
arbitrum,0xf824E5F29CE9EaDC62382aAa63334079e7aD6CF6,0x0000000000000000000000000000000000000000,ETH,6747890118519290 ,18,bevm,0xf824E5F29CE9EaDC62382aAa63334079e7aD6CF6,chainxbridge
optimism,0x161F4945542a584c02dCd01C8CCF1BFA9193D233,0x0000000000000000000000000000000000000000,ETH,20529008351547600 ,18,bevm,0x161F4945542a584c02dCd01C8CCF1BFA9193D233,chainxbridge
arbitrum,0xd3D27b35bf301b9bCB01E0784FE9FD1Ee80EB04d,0x0000000000000000000000000000000000000000,ETH,10525837427064200 ,18,bevm,0xd3D27b35bf301b9bCB01E0784FE9FD1Ee80EB04d,chainxbridge
arbitrum,0xfB6c49A447228C4159f0a670613661766d4C911f,0x0000000000000000000000000000000000000000,ETH,230603111008222000 ,18,bevm,0xfB6c49A447228C4159f0a670613661766d4C911f,chainxbridge
arbitrum,0x9D4f9271aFD515a2589756D6aB8b2f662Bec790e,0x0000000000000000000000000000000000000000,ETH,230603732601578000 ,18,bevm,0x9D4f9271aFD515a2589756D6aB8b2f662Bec790e,chainxbridge
arbitrum,0xD8feC936a0059EB4EF35b04087283d1dB3b29e60,0x0000000000000000000000000000000000000000,ETH,230603367786072000 ,18,bevm,0xD8feC936a0059EB4EF35b04087283d1dB3b29e60,chainxbridge
arbitrum,0x8D4c56877083D50c9EE171f3b9e5b5A09c8cC28e,0x0000000000000000000000000000000000000000,ETH,230603356912861000 ,18,bevm,0x8D4c56877083D50c9EE171f3b9e5b5A09c8cC28e,chainxbridge
arbitrum,0x0F926728bF9370609c33402E4B4C038FA3d41C9d,0x0000000000000000000000000000000000000000,ETH,230603360566192000 ,18,bevm,0x0F926728bF9370609c33402E4B4C038FA3d41C9d,chainxbridge
arbitrum,0x95AAd5DC5109ecbe1cFb830d839dBEEEFdA0C2Fa,0x0000000000000000000000000000000000000000,ETH,230603474740466000 ,18,bevm,0x95AAd5DC5109ecbe1cFb830d839dBEEEFdA0C2Fa,chainxbridge
arbitrum,0x1d3012e9703f29ef7f3db308c291fc4568553daA,0x0000000000000000000000000000000000000000,ETH,230603474740466000 ,18,bevm,0x1d3012e9703f29ef7f3db308c291fc4568553daA,chainxbridge
arbitrum,0x38a7B128C3Ff57670D556098a276e9095f86FC09,0x0000000000000000000000000000000000000000,ETH,239611864608511000 ,18,bevm,0x38a7B128C3Ff57670D556098a276e9095f86FC09,chainxbridge
arbitrum,0xc6f1623Ba9B0Ef9f8ee9293050208201C8d34A12,0x0000000000000000000000000000000000000000,ETH,37525232991452200 ,18,bevm,0xc6f1623Ba9B0Ef9f8ee9293050208201C8d34A12,chainxbridge
arbitrum,0xC5B686bF8c6A070da19753919fE68af892830769,0x0000000000000000000000000000000000000000,ETH,260632977463185000 ,18,bevm,0xC5B686bF8c6A070da19753919fE68af892830769,chainxbridge
arbitrum,0x8EDD0BA260142D6e468F9358A921D973c8BcE8fE,0x0000000000000000000000000000000000000000,ETH,5525203802897940 ,18,bevm,0x8EDD0BA260142D6e468F9358A921D973c8BcE8fE,chainxbridge
arbitrum,0x6927F25293DA6b53e6D685483A683fD7c67a4C1d,0x0000000000000000000000000000000000000000,ETH,20527746092722200 ,18,bevm,0x6927F25293DA6b53e6D685483A683fD7c67a4C1d,chainxbridge
arbitrum,0x58D93d730AC801c4d9033bc2b59D537caB6D474c,0x0000000000000000000000000000000000000000,ETH,59525364476351100 ,18,bevm,0x58D93d730AC801c4d9033bc2b59D537caB6D474c,chainxbridge
arbitrum,0xaF23A2C4A5df230f91404fa5Eb6235b9d9E86D79,0x0000000000000000000000000000000000000000,ETH,233065527691069000 ,18,bevm,0xaF23A2C4A5df230f91404fa5Eb6235b9d9E86D79,chainxbridge
arbitrum,0xA75e73aCCbf8eEb6f79546D6ae97A9e3Fc179F9E,0x0000000000000000000000000000000000000000,ETH,236018637812839000 ,18,bevm,0xA75e73aCCbf8eEb6f79546D6ae97A9e3Fc179F9E,chainxbridge
arbitrum,0xDd37E293E9657Ae46381d319c72f33e0cba99A50,0x0000000000000000000000000000000000000000,ETH,230603197626826000 ,18,bevm,0xDd37E293E9657Ae46381d319c72f33e0cba99A50,chainxbridge
arbitrum,0x4C350eA5F23E5Da52324af6d5611930CB4556554,0x0000000000000000000000000000000000000000,ETH,230603202303711000 ,18,bevm,0x4C350eA5F23E5Da52324af6d5611930CB4556554,chainxbridge
arbitrum,0x05be44A52e45cF8efe2A63f8106dd61A6E1deCD0,0x0000000000000000000000000000000000000000,ETH,239492728817991000 ,18,bevm,0x05be44A52e45cF8efe2A63f8106dd61A6E1deCD0,chainxbridge
arbitrum,0x7775681fBf183c718d4f33E5E5E283b688De30A4,0x0000000000000000000000000000000000000000,ETH,9026746147825890 ,18,bevm,0x7775681fBf183c718d4f33E5E5E283b688De30A4,chainxbridge
arbitrum,0xd0149Cdf97F739486681E28ED63567eF6707a62a,0x0000000000000000000000000000000000000000,ETH,100527775398537000 ,18,bevm,0xd0149Cdf97F739486681E28ED63567eF6707a62a,chainxbridge
arbitrum,0xc88e0Edb8451d5919A16c1e3d5866FE07a4cade3,0x0000000000000000000000000000000000000000,ETH,230603197626826000 ,18,bevm,0xc88e0Edb8451d5919A16c1e3d5866FE07a4cade3,chainxbridge
arbitrum,0x7Fb2b833fe8F466833cA3fD065A20071922E6c1c,0x0000000000000000000000000000000000000000,ETH,234049373775896000 ,18,bevm,0x7Fb2b833fe8F466833cA3fD065A20071922E6c1c,chainxbridge
arbitrum,0x9C1C69B6430fF01128dDB40244753Fe3B08fF194,0x0000000000000000000000000000000000000000,ETH,4526727706481380 ,18,bevm,0x9C1C69B6430fF01128dDB40244753Fe3B08fF194,chainxbridge
arbitrum,0xF3cFCA21a65f669dBCb3993DC223E949680d8d14,0x0000000000000000000000000000000000000000,ETH,230602795628223000 ,18,bevm,0xF3cFCA21a65f669dBCb3993DC223E949680d8d14,chainxbridge
arbitrum,0xF1b712BC3bdAe2E83009E6932c4F5d34D4E0ce95,0x0000000000000000000000000000000000000000,ETH,2024952281678100 ,18,bevm,0xF1b712BC3bdAe2E83009E6932c4F5d34D4E0ce95,chainxbridge
arbitrum,0xAb7689f7f7e0D16A4b296f07746140399E9BA255,0x0000000000000000000000000000000000000000,ETH,20528300241114100 ,18,bevm,0xAb7689f7f7e0D16A4b296f07746140399E9BA255,chainxbridge
arbitrum,0xC53096C3F718a0DB7d85A80cAc0e234fC5f2cDBd,0x0000000000000000000000000000000000000000,ETH,15526667337290000 ,18,bevm,0xC53096C3F718a0DB7d85A80cAc0e234fC5f2cDBd,chainxbridge
arbitrum,0x0c02D5d8Ac6E6C62c6902a33C4726F2A6Ff8555F,0x0000000000000000000000000000000000000000,ETH,35525210822975200 ,18,bevm,0x0c02D5d8Ac6E6C62c6902a33C4726F2A6Ff8555F,chainxbridge
arbitrum,0xB7d80187A0D12bae70e5EA17e06674756c97D75d,0x0000000000000000000000000000000000000000,ETH,7380007225655730 ,18,bevm,0xB7d80187A0D12bae70e5EA17e06674756c97D75d,chainxbridge
arbitrum,0xc91961c97991C0B206509309BDD57A3fa7107D4A,0x0000000000000000000000000000000000000000,ETH,9271808509254620 ,18,bevm,0xc91961c97991C0B206509309BDD57A3fa7107D4A,chainxbridge
arbitrum,0xdD9514235e4cFf9D926B4426Cc1afDDF8C00412d,0x0000000000000000000000000000000000000000,ETH,8227483951717860 ,18,bevm,0xdD9514235e4cFf9D926B4426Cc1afDDF8C00412d,chainxbridge
arbitrum,0x41A45f72e181DA4fd4CEe269A61Dc638ff857bA6,0x0000000000000000000000000000000000000000,ETH,7871163951717860 ,18,bevm,0x41A45f72e181DA4fd4CEe269A61Dc638ff857bA6,chainxbridge
arbitrum,0x7D30d128362FA752c2268984568FE8726E7D72De,0x0000000000000000000000000000000000000000,ETH,9337297389222280 ,18,bevm,0x7D30d128362FA752c2268984568FE8726E7D72De,chainxbridge
arbitrum,0x01c3d70DCdE1AbD115236f493Ea5a1FAD0Dba388,0x0000000000000000000000000000000000000000,ETH,250725374949808000 ,18,bevm,0x01c3d70DCdE1AbD115236f493Ea5a1FAD0Dba388,chainxbridge
arbitrum,0x711176E76D1878334CD165Eccb75A9650BF462E7,0x0000000000000000000000000000000000000000,ETH,10528443782929300 ,18,bevm,0x711176E76D1878334CD165Eccb75A9650BF462E7,chainxbridge
arbitrum,0x6a754085DdFaE47ed00B711CD46F6C94872175F3,0x0000000000000000000000000000000000000000,ETH,251626272247517000 ,18,bevm,0x6a754085DdFaE47ed00B711CD46F6C94872175F3,chainxbridge
